date,home_team,away_team,team,scorer,assist,minute,own_goal,penalty
1978-06-14,Brazil,Peru,Brazil,not applicable Zico,,72,False,True
1978-06-14,Argentina,Poland,Argentina,Mario Kempes,,16,False,False
1978-06-14,Argentina,Poland,Argentina,Mario Kempes,,71,False,False
1978-06-18,Peru,Poland,Poland,Andrzej Szarmach,,65,False,False
1978-06-18,Italy,Austria,Italy,Paolo Rossi,,13,False,False
1978-06-18,Netherlands,West Germany,West Germany,Rüdiger Abramczik,,3,False,False
1978-06-18,Netherlands,West Germany,Netherlands,Arie Haan,,27,False,False
1978-06-18,Netherlands,West Germany,West Germany,Dieter Müller,,70,False,False
1978-06-18,Netherlands,West Germany,Netherlands,René van de Kerkhof,,82,False,False
1978-06-21,Austria,West Germany,West Germany,Karl-Heinz Rummenigge,,19,False,False
1978-06-21,Austria,West Germany,Austria,Berti Vogts,,59,True,False
1978-06-21,Austria,West Germany,Austria,Hans Krankl,,66,False,False
1978-06-21,Austria,West Germany,West Germany,Bernd Hölzenbein,,68,False,False
1978-06-21,Austria,West Germany,Austria,Hans Krankl,,87,False,False
1978-06-21,Italy,Netherlands,Italy,Ernie Brandts,,19,True,False
1978-06-21,Italy,Netherlands,Netherlands,Ernie Brandts,,49,False,False
1978-06-21,Italy,Netherlands,Netherlands,Arie Haan,,76,False,False
1978-06-21,Brazil,Poland,Brazil,not applicable Nelinho,,13,False,False
1978-06-21,Brazil,Poland,Poland,Grzegorz Lato,,45,False,False
1978-06-21,Brazil,Poland,Brazil,Roberto Dinamite,,58,False,False
1978-06-21,Brazil,Poland,Brazil,Roberto Dinamite,,63,False,False
1978-06-21,Argentina,Peru,Argentina,Mario Kempes,,21,False,False
1978-06-21,Argentina,Peru,Argentina,Alberto Tarantini,,43,False,False
1978-06-21,Argentina,Peru,Argentina,Mario Kempes,,49,False,False
1978-06-21,Argentina,Peru,Argentina,Leopoldo Luque,,50,False,False
1978-06-21,Argentina,Peru,Argentina,René Houseman,,67,False,False
1978-06-21,Argentina,Peru,Argentina,Leopoldo Luque,,72,False,False
1978-06-24,Brazil,Italy,Italy,Franco Causio,,38,False,False
1978-06-24,Brazil,Italy,Brazil,not applicable Nelinho,,64,False,False
1978-06-24,Brazil,Italy,Brazil,not applicable Dirceu,,71,False,False
1978-06-25,Argentina,Netherlands,Argentina,Mario Kempes,,38,False,False
1978-06-25,Argentina,Netherlands,Netherlands,Dick Nanninga,,82,False,False
1978-06-25,Argentina,Netherlands,Argentina,Mario Kempes,,105,False,False
1978-06-25,Argentina,Netherlands,Argentina,Daniel Bertoni,,115,False,False
1982-06-13,Argentina,Belgium,Belgium,Erwin Vandenbergh,,62,False,False
1982-06-14,Brazil,Soviet Union,Soviet Union,Andriy Bal,,34,False,False
1982-06-14,Brazil,Soviet Union,Brazil,not applicable Sócrates,,75,False,False
1982-06-14,Brazil,Soviet Union,Brazil,not applicable Éder,,88,False,False
1982-06-15,Hungary,El Salvador,Hungary,Tibor Nyilasi,,4,False,False
1982-06-15,Hungary,El Salvador,Hungary,Gábor Pölöskei,,11,False,False
1982-06-15,Hungary,El Salvador,Hungary,László Fazekas,,23,False,False
1982-06-15,Hungary,El Salvador,Hungary,József Tóth,,50,False,False
1982-06-15,Hungary,El Salvador,Hungary,László Fazekas,,54,False,False
1982-06-15,Hungary,El Salvador,El Salvador,Luis Ramírez Zapata,,64,False,False
1982-06-15,Hungary,El Salvador,Hungary,László Kiss,,69,False,False
1982-06-15,Hungary,El Salvador,Hungary,Lázár Szentes,,70,False,False
1982-06-15,Hungary,El Salvador,Hungary,László Kiss,,72,False,False
1982-06-15,Hungary,El Salvador,Hungary,László Kiss,,76,False,False
1982-06-15,Hungary,El Salvador,Hungary,Tibor Nyilasi,,83,False,False
1982-06-15,Scotland,New Zealand,Scotland,Kenny Dalglish,,18,False,False
1982-06-15,Scotland,New Zealand,Scotland,John Wark,,29,False,False
1982-06-15,Scotland,New Zealand,Scotland,John Wark,,32,False,False
1982-06-15,Scotland,New Zealand,New Zealand,Steve Sumner,,54,False,False
1982-06-15,Scotland,New Zealand,New Zealand,Steve Wooddin,,64,False,False
1982-06-15,Scotland,New Zealand,Scotland,John Robertson,,73,False,False
1982-06-15,Scotland,New Zealand,Scotland,Steve Archibald,,79,False,False
1982-06-16,West Germany,Algeria,Algeria,Rabah Madjer,,54,False,False
1982-06-16,West Germany,Algeria,West Germany,Karl-Heinz Rummenigge,,67,False,False
1982-06-16,West Germany,Algeria,Algeria,Lakhdar Belloumi,,68,False,False
1982-06-16,England,France,England,Bryan Robson,,1,False,False
1982-06-16,England,France,France,Gérard Soler,,24,False,False
1982-06-16,England,France,England,Bryan Robson,,67,False,False
1982-06-16,England,France,England,Paul Mariner,,83,False,False
1982-06-16,Spain,Honduras,Honduras,Héctor Zelaya,,8,False,False
1982-06-16,Spain,Honduras,Spain,Roberto López Ufarte,,65,False,True
1982-06-17,Chile,Austria,Austria,Walter Schachner,,22,False,False
1982-06-17,Czechoslovakia,Kuwait,Czechoslovakia,Antonín Panenka,,21,False,True
1982-06-17,Czechoslovakia,Kuwait,Kuwait,Faisal Al-Dakhil,,57,False,False
1982-06-18,Italy,Peru,Italy,Bruno Conti,,18,False,False
1982-06-18,Italy,Peru,Peru,Rubén Toribio Díaz,,83,False,False
1982-06-18,Argentina,Hungary,Argentina,Daniel Bertoni,,26,False,False
1982-06-18,Argentina,Hungary,Argentina,Diego Maradona,,28,False,False
1982-06-18,Argentina,Hungary,Argentina,Diego Maradona,,57,False,False
1982-06-18,Argentina,Hungary,Argentina,Osvaldo Ardiles,,60,False,False
1982-06-18,Argentina,Hungary,Hungary,Gábor Pölöskei,,76,False,False
1982-06-18,Brazil,Scotland,Scotland,David Narey,,18,False,False
1982-06-18,Brazil,Scotland,Brazil,not applicable Zico,,33,False,False
1982-06-18,Brazil,Scotland,Brazil,not applicable Oscar,,48,False,False
1982-06-18,Brazil,Scotland,Brazil,not applicable Éder,,63,False,False
1982-06-18,Brazil,Scotland,Brazil,not applicable Falcão,,87,False,False
1982-06-19,Belgium,El Salvador,Belgium,Ludo Coeck,,19,False,False
1982-06-19,Soviet Union,New Zealand,Soviet Union,Yuri Gavrilov,,24,False,False
1982-06-19,Soviet Union,New Zealand,Soviet Union,Oleh Blokhin,,48,False,False
1982-06-19,Soviet Union,New Zealand,Soviet Union,Sergei Baltacha,,68,False,False
1982-06-20,West Germany,Chile,West Germany,Karl-Heinz Rummenigge,,9,False,False
1982-06-20,West Germany,Chile,West Germany,Karl-Heinz Rummenigge,,57,False,False
1982-06-20,West Germany,Chile,West Germany,Karl-Heinz Rummenigge,,66,False,False
1982-06-20,West Germany,Chile,West Germany,Uwe Reinders,,81,False,False
1982-06-20,West Germany,Chile,Chile,Gustavo Moscoso,,90,False,False
1982-06-20,England,Czechoslovakia,England,Trevor Francis,,62,False,False
1982-06-20,England,Czechoslovakia,England,Jozef Barmoš,,66,True,False
1982-06-20,Spain,Yugoslavia,Yugoslavia,Ivan Gudelj,,10,False,False
1982-06-20,Spain,Yugoslavia,Spain,not applicable Juanito,,14,False,True
1982-06-20,Spain,Yugoslavia,Spain,Enrique Saura,,66,False,False
1982-06-21,Algeria,Austria,Austria,Walter Schachner,,55,False,False
1982-06-21,Algeria,Austria,Austria,Hans Krankl,,67,False,False
1982-06-21,France,Kuwait,France,Bernard Genghini,,31,False,False
1982-06-21,France,Kuwait,France,Michel Platini,,43,False,False
1982-06-21,France,Kuwait,France,Didier Six,,48,False,False
1982-06-21,France,Kuwait,Kuwait,Abdullah Al-Buloushi,,75,False,False
1982-06-21,France,Kuwait,France,Maxime Bossis,,89,False,False
1982-06-21,Honduras,Northern Ireland,Northern Ireland,Gerry Armstrong,,10,False,False
1982-06-21,Honduras,Northern Ireland,Honduras,Antonio Laing,,60,False,False
1982-06-22,Poland,Peru,Poland,Włodzimierz Smolarek,,55,False,False
1982-06-22,Poland,Peru,Poland,Grzegorz Lato,,58,False,False
1982-06-22,Poland,Peru,Poland,Zbigniew Boniek,,61,False,False
1982-06-22,Poland,Peru,Poland,Andrzej Buncol,,68,False,False
1982-06-22,Poland,Peru,Poland,Włodzimierz Ciołek,,76,False,False
1982-06-22,Poland,Peru,Peru,Guillermo La Rosa,,83,False,False
1982-06-22,Belgium,Hungary,Hungary,József Varga,,27,False,False
1982-06-22,Belgium,Hungary,Belgium,Alexandre Czerniatynski,,76,False,False
1982-06-22,Soviet Union,Scotland,Scotland,Joe Jordan,,15,False,False
1982-06-22,Soviet Union,Scotland,Soviet Union,Aleksandr Chivadze,,59,False,False
1982-06-22,Soviet Union,Scotland,Soviet Union,Ramaz Shengelia,,84,False,False
1982-06-22,Soviet Union,Scotland,Scotland,Graeme Souness,,86,False,False
1982-06-23,Italy,Cameroon,Italy,Francesco Graziani,,60,False,False
1982-06-23,Italy,Cameroon,Cameroon,Grégoire M'Bida,,61,False,False
1982-06-23,Argentina,El Salvador,Argentina,Daniel Passarella,,22,False,True
1982-06-23,Argentina,El Salvador,Argentina,Daniel Bertoni,,54,False,False
1982-06-23,Brazil,New Zealand,Brazil,not applicable Zico,,28,False,False
1982-06-23,Brazil,New Zealand,Brazil,not applicable Zico,,31,False,False
1982-06-23,Brazil,New Zealand,Brazil,not applicable Falcão,,64,False,False
1982-06-23,Brazil,New Zealand,Brazil,not applicable Serginho,,70,False,False
1982-06-24,Algeria,Chile,Algeria,Salah Assad,,7,False,False
1982-06-24,Algeria,Chile,Algeria,Salah Assad,,31,False,False
1982-06-24,Algeria,Chile,Algeria,Tedj Bensaoula,,35,False,False
1982-06-24,Algeria,Chile,Chile,Miguel Ángel Neira,,59,False,True
1982-06-24,Algeria,Chile,Chile,Juan Carlos Letelier,,73,False,False
1982-06-24,France,Czechoslovakia,France,Didier Six,,66,False,False
1982-06-24,France,Czechoslovakia,Czechoslovakia,Antonín Panenka,,84,False,True
1982-06-24,Honduras,Yugoslavia,Yugoslavia,Vladimir Petrović,,88,False,True
1982-06-25,West Germany,Austria,West Germany,Horst Hrubesch,,10,False,False
1982-06-25,England,Kuwait,England,Trevor Francis,,27,False,False
1982-06-25,Spain,Northern Ireland,Northern Ireland,Gerry Armstrong,,47,False,False
1982-06-28,Austria,France,France,Bernard Genghini,,39,False,False
1982-06-28,Poland,Belgium,Poland,Zbigniew Boniek,,4,False,False
1982-06-28,Poland,Belgium,Poland,Zbigniew Boniek,,26,False,False
1982-06-28,Poland,Belgium,Poland,Zbigniew Boniek,,53,False,False
1982-06-29,Italy,Argentina,Italy,Marco Tardelli,,57,False,False
1982-06-29,Italy,Argentina,Italy,Antonio Cabrini,,67,False,False
1982-06-29,Italy,Argentina,Argentina,Daniel Passarella,,83,False,False
1982-07-01,Austria,Northern Ireland,Northern Ireland,Billy Hamilton,,27,False,False
1982-07-01,Austria,Northern Ireland,Austria,Bruno Pezzey,,50,False,False
1982-07-01,Austria,Northern Ireland,Austria,Reinhold Hintermaier,,68,False,False
1982-07-01,Austria,Northern Ireland,Northern Ireland,Billy Hamilton,,75,False,False
1982-07-01,Belgium,Soviet Union,Soviet Union,Khoren Hovhannisyan,,48,False,False
1982-07-02,Argentina,Brazil,Brazil,not applicable Zico,,11,False,False
1982-07-02,Argentina,Brazil,Brazil,not applicable Serginho,,66,False,False
1982-07-02,Argentina,Brazil,Brazil,not applicable Júnior,,75,False,False
1982-07-02,Argentina,Brazil,Argentina,Ramón Díaz,,89,False,False
1982-07-02,West Germany,Spain,West Germany,Pierre Littbarski,,50,False,False
1982-07-02,West Germany,Spain,West Germany,Klaus Fischer,,75,False,False
1982-07-02,West Germany,Spain,Spain,Jesús María Zamora,,82,False,False
1982-07-04,France,Northern Ireland,France,Alain Giresse,,33,False,False
1982-07-04,France,Northern Ireland,France,Dominique Rocheteau,,46,False,False
1982-07-04,France,Northern Ireland,France,Dominique Rocheteau,,68,False,False
1982-07-04,France,Northern Ireland,Northern Ireland,Gerry Armstrong,,75,False,False
1982-07-04,France,Northern Ireland,France,Alain Giresse,,80,False,False
1982-07-05,Italy,Brazil,Italy,Paolo Rossi,,5,False,False
1982-07-05,Italy,Brazil,Brazil,not applicable Sócrates,,12,False,False
1982-07-05,Italy,Brazil,Italy,Paolo Rossi,,25,False,False
1982-07-05,Italy,Brazil,Brazil,not applicable Falcão,,68,False,False
1982-07-05,Italy,Brazil,Italy,Paolo Rossi,,74,False,False
1982-07-08,Poland,Italy,Italy,Paolo Rossi,,22,False,False
1982-07-08,Poland,Italy,Italy,Paolo Rossi,,73,False,False
1982-07-08,West Germany,France,West Germany,Pierre Littbarski,,17,False,False
1982-07-08,West Germany,France,France,Michel Platini,,26,False,True
1982-07-08,West Germany,France,France,Marius Trésor,,92,False,False
1982-07-08,West Germany,France,France,Alain Giresse,,98,False,False
1982-07-08,West Germany,France,West Germany,Karl-Heinz Rummenigge,,102,False,False
1982-07-08,West Germany,France,West Germany,Klaus Fischer,,108,False,False
1982-07-10,Poland,France,France,René Girard,,13,False,False
1982-07-10,Poland,France,Poland,Andrzej Szarmach,,40,False,False
1982-07-10,Poland,France,Poland,Stefan Majewski,,44,False,False
1982-07-10,Poland,France,Poland,Janusz Kupcewicz,,46,False,False
1982-07-10,Poland,France,France,Alain Couriol,,72,False,False
1982-07-11,Italy,West Germany,Italy,Paolo Rossi,,57,False,False
1982-07-11,Italy,West Germany,Italy,Marco Tardelli,,69,False,False
1982-07-11,Italy,West Germany,Italy,Alessandro Altobelli,,81,False,False
1982-07-11,Italy,West Germany,West Germany,Paul Breitner,,83,False,False
1986-05-31,Bulgaria,Italy,Italy,Alessandro Altobelli,,44,False,False
1986-05-31,Bulgaria,Italy,Bulgaria,Nasko Sirakov,,85,False,False
1986-06-01,Spain,Brazil,Brazil,not applicable Sócrates,,62,False,False
1986-06-01,Canada,France,France,Jean-Pierre Papin,,79,False,False
1986-06-02,Argentina,South Korea,Argentina,Jorge Valdano,,6,False,False
1986-06-02,Argentina,South Korea,Argentina,Oscar Ruggeri,,18,False,False
1986-06-02,Argentina,South Korea,Argentina,Jorge Valdano,,46,False,False
1986-06-02,Argentina,South Korea,South Korea,Chang-sun Park,,73,False,False
1986-06-02,Soviet Union,Hungary,Soviet Union,Pavel Yakovenko,,2,False,False
1986-06-02,Soviet Union,Hungary,Soviet Union,Sergei Aleinikov,,4,False,False
1986-06-02,Soviet Union,Hungary,Soviet Union,Ihor Belanov,,24,False,True
1986-06-02,Soviet Union,Hungary,Soviet Union,Ivan Yaremchuk,,66,False,False
1986-06-02,Soviet Union,Hungary,Soviet Union,László Dajka,,73,True,False
1986-06-02,Soviet Union,Hungary,Soviet Union,Sergey Rodionov,,80,False,False
1986-06-03,Belgium,Mexico,Mexico,Fernando Quirarte,,23,False,False
1986-06-03,Belgium,Mexico,Mexico,Hugo Sánchez,,39,False,False
1986-06-03,Belgium,Mexico,Belgium,Erwin Vandenbergh,,45,False,False
1986-06-03,Algeria,Northern Ireland,Northern Ireland,Norman Whiteside,,6,False,False
1986-06-03,Algeria,Northern Ireland,Algeria,Djamel Zidane,,59,False,False
1986-06-03,Portugal,England,Portugal,Carlos Manuel,,75,False,False
1986-06-04,Paraguay,Iraq,Paraguay,Julio César Romero,,35,False,False
1986-06-04,Uruguay,West Germany,Uruguay,Antonio Alzamendi,,4,False,False
1986-06-04,Uruguay,West Germany,West Germany,Klaus Allofs,,84,False,False
1986-06-04,Scotland,Denmark,Denmark,Preben Elkjær,,57,False,False
1986-06-05,Italy,Argentina,Italy,Alessandro Altobelli,,6,False,True
1986-06-05,Italy,Argentina,Argentina,Diego Maradona,,34,False,False
1986-06-05,France,Soviet Union,Soviet Union,Vasyl Rats,,53,False,False
1986-06-05,France,Soviet Union,France,Luis Fernández,,62,False,False
1986-06-05,South Korea,Bulgaria,Bulgaria,Plamen Getov,,11,False,False
1986-06-05,South Korea,Bulgaria,South Korea,Jong-boo Kim,,70,False,False
1986-06-06,Hungary,Canada,Hungary,Márton Esterházy,,2,False,False
1986-06-06,Hungary,Canada,Hungary,Lajos Détári,,75,False,False
1986-06-06,Brazil,Algeria,Brazil,not applicable Careca,,66,False,False
1986-06-07,Mexico,Paraguay,Mexico,Luis Flores,,3,False,False
1986-06-07,Mexico,Paraguay,Paraguay,Julio César Romero,,85,False,False
1986-06-07,Northern Ireland,Spain,Spain,Emilio Butragueño,,1,False,False
1986-06-07,Northern Ireland,Spain,Spain,Julio Salinas,,18,False,False
1986-06-07,Northern Ireland,Spain,Northern Ireland,Colin Clarke,,46,False,False
1986-06-07,Poland,Portugal,Poland,Włodzimierz Smolarek,,68,False,False
1986-06-08,Iraq,Belgium,Belgium,Enzo Scifo,,16,False,False
1986-06-08,Iraq,Belgium,Belgium,Nico Claesen,,21,False,True
1986-06-08,Iraq,Belgium,Iraq,Ahmed Radhi,,59,False,False
1986-06-08,West Germany,Scotland,Scotland,Gordon Strachan,,18,False,False
1986-06-08,West Germany,Scotland,West Germany,Rudi Völler,,23,False,False
1986-06-08,West Germany,Scotland,West Germany,Klaus Allofs,,49,False,False
1986-06-08,Denmark,Uruguay,Denmark,Preben Elkjær,,11,False,False
1986-06-08,Denmark,Uruguay,Denmark,Søren Lerby,,41,False,False
1986-06-08,Denmark,Uruguay,Uruguay,Enzo Francescoli,,45,False,True
1986-06-08,Denmark,Uruguay,Denmark,Michael Laudrup,,52,False,False
1986-06-08,Denmark,Uruguay,Denmark,Preben Elkjær,,67,False,False
1986-06-08,Denmark,Uruguay,Denmark,Preben Elkjær,,80,False,False
1986-06-08,Denmark,Uruguay,Denmark,Jesper Olsen,,88,False,False
1986-06-09,Hungary,France,France,Yannick Stopyra,,29,False,False
1986-06-09,Hungary,France,France,Jean Tigana,,62,False,False
1986-06-09,Hungary,France,France,Dominique Rocheteau,,84,False,False
1986-06-09,Soviet Union,Canada,Soviet Union,Oleh Blokhin,,58,False,False
1986-06-09,Soviet Union,Canada,Soviet Union,Oleksandr Zavarov,,74,False,False
1986-06-10,Argentina,Bulgaria,Argentina,Jorge Valdano,,4,False,False
1986-06-10,Argentina,Bulgaria,Argentina,Jorge Burruchaga,,77,False,False
1986-06-10,South Korea,Italy,Italy,Alessandro Altobelli,,17,False,False
1986-06-10,South Korea,Italy,South Korea,Soon-ho Choi,,62,False,False
1986-06-10,South Korea,Italy,Italy,Alessandro Altobelli,,73,False,False
1986-06-10,South Korea,Italy,Italy,Kwang-rae Cho,,82,True,False
1986-06-10,South Korea,Italy,South Korea,Jung-moo Huh,,83,False,False
1986-06-11,Iraq,Mexico,Mexico,Fernando Quirarte,,54,False,False
1986-06-11,Paraguay,Belgium,Belgium,Franky Vercauteren,,30,False,False
1986-06-11,Paraguay,Belgium,Paraguay,Roberto Cabañas,,50,False,False
1986-06-11,Paraguay,Belgium,Belgium,Daniel Veyt,,59,False,False
1986-06-11,Paraguay,Belgium,Paraguay,Roberto Cabañas,,76,False,False
1986-06-11,England,Poland,England,Gary Lineker,,9,False,False
1986-06-11,England,Poland,England,Gary Lineker,,14,False,False
1986-06-11,England,Poland,England,Gary Lineker,,34,False,False
1986-06-11,Portugal,Morocco,Morocco,Abderrazak Khairi,,19,False,False
1986-06-11,Portugal,Morocco,Morocco,Abderrazak Khairi,,26,False,False
1986-06-11,Portugal,Morocco,Morocco,Abdelkrim Merry,,62,False,False
1986-06-11,Portugal,Morocco,Portugal,not applicable Diamantino,,80,False,False
1986-06-12,Algeria,Spain,Spain,Ramón Calderé,,15,False,False
1986-06-12,Algeria,Spain,Spain,Ramón Calderé,,68,False,False
1986-06-12,Algeria,Spain,Spain,not applicable Eloy,,70,False,False
1986-06-12,Northern Ireland,Brazil,Brazil,not applicable Careca,,15,False,False
1986-06-12,Northern Ireland,Brazil,Brazil,not applicable Josimar,,42,False,False
1986-06-12,Northern Ireland,Brazil,Brazil,not applicable Careca,,87,False,False
1986-06-13,Denmark,West Germany,Denmark,Jesper Olsen,,43,False,True
1986-06-13,Denmark,West Germany,Denmark,John Eriksen,,62,False,False
1986-06-15,Mexico,Bulgaria,Mexico,Manuel Negrete,,34,False,False
1986-06-15,Mexico,Bulgaria,Mexico,Raúl Servín,,61,False,False
1986-06-15,Soviet Union,Belgium,Soviet Union,Ihor Belanov,,27,False,False
1986-06-15,Soviet Union,Belgium,Belgium,Enzo Scifo,,56,False,False
1986-06-15,Soviet Union,Belgium,Soviet Union,Ihor Belanov,,70,False,False
1986-06-15,Soviet Union,Belgium,Belgium,Jan Ceulemans,,77,False,False
1986-06-15,Soviet Union,Belgium,Belgium,Stéphane Demol,,102,False,False
1986-06-15,Soviet Union,Belgium,Belgium,Nico Claesen,,110,False,False
1986-06-15,Soviet Union,Belgium,Soviet Union,Ihor Belanov,,111,False,True
1986-06-16,Brazil,Poland,Brazil,not applicable Sócrates,,30,False,True
1986-06-16,Brazil,Poland,Brazil,not applicable Josimar,,55,False,False
1986-06-16,Brazil,Poland,Brazil,not applicable Edinho,,79,False,False
1986-06-16,Brazil,Poland,Brazil,not applicable Careca,,83,False,True
1986-06-16,Argentina,Uruguay,Argentina,Pedro Pasculli,,42,False,False
1986-06-17,Italy,France,France,Michel Platini,,15,False,False
1986-06-17,Italy,France,France,Yannick Stopyra,,57,False,False
1986-06-17,Morocco,West Germany,West Germany,Lothar Matthäus,,87,False,False
1986-06-18,England,Paraguay,England,Gary Lineker,,31,False,False
